Data,Oras,Max,Min,Precipitatii,OreSoare,OrePloaie,WMO,ZiTip,Vanzari,Tip
2023-08-25,Alba Iulia,31.4,18.9,0.0,13.0,0.0,0,☀️ Cer senin,0.0,arhiva
2023-08-26,Alba Iulia,33.1,19.6,0.0,13.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-08-27,Alba Iulia,34.8,18.8,0.0,13.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2023-08-28,Alba Iulia,35.8,19.5,0.0,13.0,0.0,0,☀️ Cer senin,0.0,arhiva
2023-08-29,Alba Iulia,34.5,18.9,1.7,11.4,4.0,55,🌧️ Burniță densă,0.0,arhiva
2023-08-30,Alba Iulia,25.5,16.9,3.0,12.6,7.0,55,🌧️ Burniță densă,0.0,arhiva
2023-08-31,Alba Iulia,26.0,13.6,1.4,13.0,1.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-09-01,Alba Iulia,26.1,15.1,0.6,13.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-09-02,Alba Iulia,27.5,14.1,0.0,13.0,0.0,0,☀️ Cer senin,0.0,arhiva
2023-09-03,Alba Iulia,26.8,15.4,7.7,9.4,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-09-04,Alba Iulia,21.6,15.1,2.9,9.6,12.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-09-05,Alba Iulia,23.2,14.9,0.0,12.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-06,Alba Iulia,24.1,10.9,0.0,12.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-09-07,Alba Iulia,25.1,10.3,0.0,12.8,0.0,0,☀️ Cer senin,0.0,arhiva
2023-09-08,Alba Iulia,25.7,11.9,0.0,12.8,0.0,1,🌤️ Predominant senin,0.0,arhiva
2023-09-09,Alba Iulia,26.4,14.4,0.0,12.6,0.0,1,🌤️ Predominant senin,0.0,arhiva
2023-09-10,Alba Iulia,27.5,13.4,0.0,12.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2023-09-11,Alba Iulia,27.5,13.9,0.0,12.3,0.0,1,🌤️ Predominant senin,0.0,arhiva
2023-09-12,Alba Iulia,28.2,15.8,0.0,12.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-13,Alba Iulia,29.7,14.6,0.0,12.2,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-14,Alba Iulia,27.1,15.1,0.0,9.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-15,Alba Iulia,25.1,17.0,0.0,10.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-16,Alba Iulia,24.2,16.5,6.9,9.8,6.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-09-17,Alba Iulia,25.4,15.4,1.2,11.1,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-09-18,Alba Iulia,26.5,13.6,0.0,11.8,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-19,Alba Iulia,23.6,14.1,0.9,8.0,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-09-20,Alba Iulia,24.5,13.6,0.0,11.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-21,Alba Iulia,25.7,12.8,0.2,8.7,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-09-22,Alba Iulia,27.8,14.1,0.0,11.7,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-23,Alba Iulia,30.8,15.4,0.0,11.6,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-24,Alba Iulia,27.0,15.8,24.3,9.3,13.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-09-25,Alba Iulia,26.5,15.9,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-26,Alba Iulia,25.9,12.9,0.0,11.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-27,Alba Iulia,25.6,11.9,0.0,11.4,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-09-28,Alba Iulia,24.9,12.1,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-29,Alba Iulia,24.9,11.8,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-09-30,Alba Iulia,24.6,10.0,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-01,Alba Iulia,23.5,11.4,1.1,8.1,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-10-02,Alba Iulia,19.8,10.9,0.1,11.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-10-03,Alba Iulia,21.2,8.4,0.0,11.1,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-04,Alba Iulia,23.5,9.1,0.0,9.7,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-05,Alba Iulia,23.0,12.1,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-06,Alba Iulia,18.9,8.1,0.0,10.6,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-07,Alba Iulia,20.4,6.3,0.0,10.7,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-08,Alba Iulia,21.4,8.7,1.7,9.1,2.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-10-09,Alba Iulia,14.3,3.8,0.0,5.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-10,Alba Iulia,15.7,5.9,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-11,Alba Iulia,19.5,7.2,0.0,10.7,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-10-12,Alba Iulia,23.0,7.7,0.0,10.7,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-10-13,Alba Iulia,22.7,8.4,0.0,4.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-14,Alba Iulia,24.5,9.2,0.0,10.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-15,Alba Iulia,22.5,10.7,14.9,7.8,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-10-16,Alba Iulia,13.4,3.3,12.5,10.4,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-10-17,Alba Iulia,11.4,2.2,0.0,9.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-18,Alba Iulia,14.7,3.2,0.0,10.2,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-19,Alba Iulia,14.9,1.6,0.0,9.1,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-20,Alba Iulia,24.5,7.4,0.0,7.1,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-21,Alba Iulia,27.6,11.2,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-22,Alba Iulia,24.0,11.4,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-23,Alba Iulia,21.4,9.6,0.0,9.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-24,Alba Iulia,22.1,9.8,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-25,Alba Iulia,21.6,10.9,0.3,9.3,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-10-26,Alba Iulia,20.5,10.1,1.5,7.0,3.0,55,🌧️ Burniță densă,0.0,arhiva
2023-10-27,Alba Iulia,19.8,9.4,3.6,2.5,7.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-10-28,Alba Iulia,18.0,9.7,0.1,9.9,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-10-29,Alba Iulia,20.5,7.4,0.0,9.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-30,Alba Iulia,21.4,7.0,0.0,9.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-10-31,Alba Iulia,20.5,7.2,0.1,8.5,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-01,Alba Iulia,15.2,5.8,1.0,9.4,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-02,Alba Iulia,15.3,4.7,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-11-03,Alba Iulia,18.7,6.1,1.9,6.3,2.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-11-04,Alba Iulia,14.3,7.1,2.0,1.3,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-05,Alba Iulia,15.1,4.9,6.2,6.4,6.0,63,🌧️ Ploaie moderată,0.0,arhiva
2023-11-06,Alba Iulia,16.5,5.3,0.0,9.4,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2023-11-07,Alba Iulia,17.3,4.9,0.0,9.1,0.0,3,☁️ Înnorat,0.0,arhiva
2023-11-08,Alba Iulia,13.8,7.4,3.4,5.7,5.0,55,🌧️ Burniță densă,0.0,arhiva
2023-11-09,Alba Iulia,11.7,3.1,0.0,9.4,0.0,0,☀️ Cer senin,0.0,arhiva
2023-11-10,Alba Iulia,11.8,-0.2,0.0,5.2,0.0,3,☁️ Înnorat,0.0,arhiva
2023-11-11,Alba Iulia,12.7,5.3,7.6,4.8,10.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-11-12,Alba Iulia,8.5,0.9,2.3,4.5,7.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-13,Alba Iulia,10.1,-1.1,0.6,7.0,1.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-14,Alba Iulia,14.4,6.9,3.7,2.1,9.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-11-15,Alba Iulia,13.8,7.9,9.9,5.8,13.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-11-16,Alba Iulia,10.9,3.7,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-11-17,Alba Iulia,8.4,1.9,4.2,0.0,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-18,Alba Iulia,6.8,2.3,12.4,0.0,24.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-11-19,Alba Iulia,6.1,1.8,0.4,6.5,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-20,Alba Iulia,8.8,2.5,0.1,5.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-21,Alba Iulia,13.2,4.7,0.8,6.6,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-22,Alba Iulia,10.6,4.6,1.0,2.7,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-23,Alba Iulia,8.2,1.7,0.0,2.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-11-24,Alba Iulia,6.7,1.9,0.9,0.9,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-11-25,Alba Iulia,4.1,0.9,1.8,0.0,13.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-26,Alba Iulia,3.6,-3.0,0.7,6.2,6.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2023-11-27,Alba Iulia,1.5,-3.8,0.7,1.0,6.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2023-11-28,Alba Iulia,7.3,-0.3,5.2,0.5,11.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2023-11-29,Alba Iulia,4.3,-0.4,0.5,4.7,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-11-30,Alba Iulia,4.1,-5.0,2.7,5.4,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-01,Alba Iulia,16.5,1.8,5.7,5.2,14.0,55,🌧️ Burniță densă,0.0,arhiva
2023-12-02,Alba Iulia,16.5,2.9,0.6,4.3,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-03,Alba Iulia,10.8,0.1,0.5,8.2,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-12-04,Alba Iulia,2.4,-4.6,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-05,Alba Iulia,5.2,-4.3,0.0,6.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-06,Alba Iulia,5.6,-3.8,0.1,6.9,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-12-07,Alba Iulia,6.7,0.1,4.8,6.8,7.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2023-12-08,Alba Iulia,4.5,1.3,0.0,0.6,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-09,Alba Iulia,2.4,-1.1,0.0,4.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-10,Alba Iulia,4.3,-2.2,0.0,7.6,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-11,Alba Iulia,5.4,-1.4,0.1,7.7,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-12-12,Alba Iulia,8.3,0.4,1.1,4.3,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-13,Alba Iulia,6.2,1.2,4.7,0.5,15.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-14,Alba Iulia,9.7,3.7,7.4,0.0,15.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2023-12-15,Alba Iulia,5.2,2.7,0.4,2.1,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-12-16,Alba Iulia,4.2,-3.2,0.0,8.2,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-17,Alba Iulia,4.9,-3.7,0.0,7.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-18,Alba Iulia,4.8,-4.3,0.0,8.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-19,Alba Iulia,2.5,-5.1,0.0,8.2,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-20,Alba Iulia,2.2,-5.7,0.0,5.8,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-21,Alba Iulia,4.7,-3.4,0.0,6.4,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-22,Alba Iulia,5.3,0.9,1.6,4.3,7.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-23,Alba Iulia,4.0,1.2,6.9,1.2,21.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2023-12-24,Alba Iulia,6.3,1.5,6.0,0.8,18.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2023-12-25,Alba Iulia,10.8,6.7,0.8,5.3,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2023-12-26,Alba Iulia,12.5,6.4,0.7,3.8,1.0,53,🌦️ Burniță moderată,0.0,arhiva
2023-12-27,Alba Iulia,9.0,-0.4,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-28,Alba Iulia,6.3,-2.7,0.0,7.9,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-29,Alba Iulia,9.9,-3.2,0.0,7.3,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-30,Alba Iulia,8.2,-3.0,0.0,7.1,0.0,3,☁️ Înnorat,0.0,arhiva
2023-12-31,Alba Iulia,5.4,-2.5,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-01,Alba Iulia,9.4,-2.4,0.0,5.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-02,Alba Iulia,7.6,0.3,0.0,6.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-03,Alba Iulia,8.6,-0.9,2.9,0.0,10.0,55,🌧️ Burniță densă,0.0,arhiva
2024-01-04,Alba Iulia,9.1,4.8,1.0,1.3,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-01-05,Alba Iulia,10.6,1.2,0.1,8.4,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-01-06,Alba Iulia,10.0,0.6,0.0,6.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-07,Alba Iulia,10.4,0.4,0.7,7.4,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-01-08,Alba Iulia,4.3,-0.2,2.6,0.0,16.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2024-01-09,Alba Iulia,1.2,-4.4,0.4,8.7,3.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-10,Alba Iulia,1.4,-6.9,0.0,8.7,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-01-11,Alba Iulia,1.6,-7.3,0.0,8.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-12,Alba Iulia,-0.9,-5.5,0.9,2.6,8.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-13,Alba Iulia,-0.1,-6.1,0.0,6.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-14,Alba Iulia,3.7,-3.2,0.0,6.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-15,Alba Iulia,6.1,-4.3,1.4,3.5,6.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-16,Alba Iulia,2.7,-2.7,1.2,8.5,5.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2024-01-17,Alba Iulia,4.8,-4.8,0.4,6.9,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-01-18,Alba Iulia,7.8,-1.6,1.6,7.6,9.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-01-19,Alba Iulia,10.5,0.4,4.3,1.4,9.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-20,Alba Iulia,2.5,-5.9,2.3,8.0,6.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2024-01-21,Alba Iulia,3.0,-5.9,0.0,8.9,0.0,0,☀️ Cer senin,0.0,arhiva
2024-01-22,Alba Iulia,3.0,-7.4,0.0,8.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-23,Alba Iulia,5.7,-6.3,0.0,4.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-24,Alba Iulia,7.4,-2.0,3.4,6.0,3.0,75,❄️ Ninsoare abundentă,0.0,arhiva
2024-01-25,Alba Iulia,7.3,2.2,0.0,8.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-26,Alba Iulia,7.1,-3.7,1.2,6.8,6.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-27,Alba Iulia,6.8,-3.0,1.0,6.9,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-01-28,Alba Iulia,4.2,-3.8,0.4,2.6,3.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-01-29,Alba Iulia,3.5,-4.8,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-01-30,Alba Iulia,3.0,-5.2,0.0,9.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-01-31,Alba Iulia,4.4,-5.7,0.0,9.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-02-01,Alba Iulia,7.2,-5.9,0.1,9.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-02-02,Alba Iulia,5.3,-1.0,1.2,8.2,8.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-02-03,Alba Iulia,7.2,0.8,0.0,5.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-04,Alba Iulia,8.4,4.9,0.5,1.2,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-02-05,Alba Iulia,10.8,6.8,5.2,0.4,17.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-02-06,Alba Iulia,13.8,6.6,0.0,9.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-07,Alba Iulia,12.2,7.0,0.0,8.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-08,Alba Iulia,12.4,6.7,0.0,3.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-09,Alba Iulia,15.3,6.4,0.0,4.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-10,Alba Iulia,16.5,7.2,0.0,6.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-11,Alba Iulia,18.0,7.2,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-12,Alba Iulia,11.7,6.3,12.7,0.1,12.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-02-13,Alba Iulia,8.2,5.7,22.4,0.0,24.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-02-14,Alba Iulia,8.1,1.8,1.3,6.0,7.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-02-15,Alba Iulia,8.0,-1.1,0.0,9.8,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-02-16,Alba Iulia,9.5,-1.0,0.0,9.8,0.0,0,☀️ Cer senin,0.0,arhiva
2024-02-17,Alba Iulia,10.3,-1.1,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-18,Alba Iulia,10.0,0.6,0.7,6.8,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-02-19,Alba Iulia,11.6,-1.0,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-20,Alba Iulia,8.3,-0.8,3.0,0.6,12.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-02-21,Alba Iulia,8.8,-0.3,0.2,9.9,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-02-22,Alba Iulia,11.2,-1.9,0.0,9.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-23,Alba Iulia,13.8,3.9,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-24,Alba Iulia,14.2,5.5,0.0,2.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-25,Alba Iulia,15.9,5.1,0.0,6.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-26,Alba Iulia,15.9,2.0,0.0,10.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-27,Alba Iulia,16.6,2.0,0.0,10.8,0.0,0,☀️ Cer senin,0.0,arhiva
2024-02-28,Alba Iulia,16.8,3.5,0.0,10.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-02-29,Alba Iulia,16.7,4.2,0.0,10.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-01,Alba Iulia,14.3,4.0,0.2,1.1,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-02,Alba Iulia,14.3,6.6,0.0,5.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-03,Alba Iulia,14.8,3.2,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-04,Alba Iulia,16.0,2.0,0.0,10.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-05,Alba Iulia,15.6,3.8,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-06,Alba Iulia,13.5,3.3,5.9,8.2,11.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-07,Alba Iulia,10.6,5.7,3.8,3.3,11.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-08,Alba Iulia,8.8,3.2,0.0,1.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-09,Alba Iulia,11.1,2.5,0.7,9.1,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-10,Alba Iulia,13.5,0.1,0.9,8.9,1.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-11,Alba Iulia,14.4,5.8,4.8,1.9,6.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-12,Alba Iulia,14.7,7.1,16.7,7.2,14.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-03-13,Alba Iulia,9.0,6.3,19.7,0.0,22.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-14,Alba Iulia,10.3,5.2,4.0,0.0,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-15,Alba Iulia,10.4,4.6,5.7,5.2,12.0,55,🌧️ Burniță densă,0.0,arhiva
2024-03-16,Alba Iulia,13.7,1.5,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-17,Alba Iulia,14.1,4.2,0.0,10.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-18,Alba Iulia,12.5,1.1,0.9,11.0,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-19,Alba Iulia,7.9,0.5,0.2,6.8,2.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-03-20,Alba Iulia,10.0,-1.9,0.2,10.7,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-21,Alba Iulia,13.2,1.6,0.0,11.2,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-03-22,Alba Iulia,14.1,0.5,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-23,Alba Iulia,17.4,1.1,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-24,Alba Iulia,11.3,5.8,2.4,6.8,6.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-25,Alba Iulia,10.7,2.3,3.7,11.5,11.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-26,Alba Iulia,13.6,-0.2,0.0,11.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-27,Alba Iulia,18.1,1.8,0.0,11.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-28,Alba Iulia,17.0,6.4,3.7,8.6,5.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-03-29,Alba Iulia,19.0,6.0,0.2,11.9,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-30,Alba Iulia,24.5,7.5,0.0,10.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-31,Alba Iulia,26.8,11.4,0.0,12.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-01,Alba Iulia,26.7,10.7,0.0,11.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-02,Alba Iulia,14.9,8.1,1.2,10.7,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-04-03,Alba Iulia,17.5,6.5,0.1,11.2,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-04,Alba Iulia,15.8,7.0,0.2,8.8,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-05,Alba Iulia,20.4,5.3,0.9,12.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-06,Alba Iulia,21.6,7.9,0.0,6.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-07,Alba Iulia,20.1,10.1,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-08,Alba Iulia,22.6,7.7,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-09,Alba Iulia,24.9,8.9,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-10,Alba Iulia,26.1,11.4,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-11,Alba Iulia,24.9,9.9,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-12,Alba Iulia,23.0,10.6,0.6,13.0,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-13,Alba Iulia,22.9,9.1,0.2,12.2,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-14,Alba Iulia,24.6,10.2,0.0,12.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-15,Alba Iulia,28.0,10.0,0.0,12.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-16,Alba Iulia,26.5,11.9,0.5,11.0,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-17,Alba Iulia,11.0,7.2,24.5,0.0,18.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-04-18,Alba Iulia,9.9,4.9,15.8,3.9,20.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-04-19,Alba Iulia,13.5,1.2,0.9,12.9,2.0,53,🌦️ Burniță moderată,0.0,arhiva
